partner_id,earnings_weekly,trip_count_monthly,avg_rating_last_90_days,cancellation_rate,zone,job_type,age,gender,rent_paid_last_12_months,utility_paid_last_12,app_logins_last_30_days,complaints_last_6_months,outstanding_loans
GIG897,5720.0,130,4.94,0.08910188864094751,Semi-Urban,Ride-sharing,29,Female,8,10,34,0,47672.70410247534
GIG898,5314.41618740685,128,5.0,0.156346380519411,Semi-Urban,Freelancer,58,Female,12,10,24,0,57461.373543102694
GIG899,4880.0,122,4.85,0.05304089549894428,Rural,Ride-sharing,48,Male,8,12,31,0,52638.80474618671
GIG900,4910.376179098815,107,4.86,0.1900711757871024,Urban,Freelancer,54,Male,10,10,34,0,52956.38399940321
GIG901,6027.0,123,4.58,0.11456349095490727,Semi-Urban,Ride-sharing,33,Male,10,10,25,0,39360.715988314085
GIG902,4788.0,114,5.0,0.06869532355654896,Semi-Urban,Ride-sharing,57,Female,12,9,27,0,33918.994186340446
GIG903,3965.7600000000007,108,4.3,0.058931696509864115,Rural,Delivery,21,Female,11,12,36,0,33845.134054674716
GIG904,4528.8,111,4.63,0.11270361623512572,Rural,Ride-sharing,22,Male,10,10,31,0,44490.42858848599
GIG905,5375.0,125,4.75,0.08700753579348773,Semi-Urban,Ride-sharing,32,Female,9,11,32,0,44809.53918180494
GIG906,5450.0,109,4.64,0.0409371370609669,Semi-Urban,Ride-sharing,33,Male,10,10,38,0,34084.28397013161
GIG907,4876.0,115,4.6,0.11627515871216774,Rural,Ride-sharing,35,Male,8,12,26,0,32657.316909865323
GIG908,7205.0,131,4.83,0.045965682069584145,Semi-Urban,Ride-sharing,26,Female,9,9,23,0,65951.66372427334
GIG909,6084.0,130,4.84,0.06591370602220978,Urban,Delivery,47,Female,9,12,31,0,50919.27997272016
GIG910,6812.0,131,5.0,0.04307291640330885,Urban,Ride-sharing,48,Male,12,12,25,0,51742.5763539214
GIG911,6630.0,130,5.0,0.07462663774579724,Semi-Urban,Ride-sharing,44,Male,9,10,24,0,43648.97731098215
GIG912,8065.45460410492,124,4.86,0.008725067892005228,Urban,Freelancer,25,Male,8,11,26,0,87321.06733089364
GIG913,8058.96,123,4.66,0.11480158825862705,Urban,Delivery,35,Male,11,9,31,0,64240.7733952871
GIG914,8007.4800000000005,118,4.7,0.050340075783845126,Urban,Delivery,21,Male,11,12,29,0,61673.11570778083
GIG915,6878.6891957446915,115,4.82,0.06535806051074389,Urban,Freelancer,57,Male,9,9,33,0,60207.070377109914
GIG916,8821.800000000001,117,4.76,0.08620304868488789,Urban,Ride-sharing,45,Male,8,11,25,0,60471.43249833831
GIG917,7148.7,117,4.66,0.11603360320120071,Urban,Ride-sharing,52,Male,9,12,30,0,59253.752228482306
GIG918,6558.2241649687,116,4.83,0.077471830994357,Urban,Freelancer,26,Male,9,9,31,0,74345.17876150002
GIG919,4078.08,118,4.75,0.1477476759062638,Rural,Delivery,41,Male,11,10,36,0,47141.22999064042
GIG920,4782.240000000001,123,4.85,0.10087520226139512,Rural,Delivery,36,Male,12,12,26,0,38034.79114316845
GIG921,6555.900000000001,123,4.86,0.01297586025971472,Urban,Ride-sharing,54,Female,10,9,34,0,46798.48167134357
GIG922,3724.2457694812797,115,4.66,0.2577248424198893,Rural,Freelancer,59,Male,12,9,25,0,49053.124134600315
GIG923,4802.400000000001,115,4.42,0.24682466962321428,Rural,Delivery,21,Female,10,12,38,0,40662.31347625827
GIG924,6264.0,116,5.0,0.07758619435359704,Semi-Urban,Ride-sharing,37,Male,10,9,32,0,47200.66468745611
GIG925,6437.34,131,5.0,0.07168905809635215,Urban,Delivery,58,Female,11,9,20,0,48560.66158294919
GIG926,6475.95,123,4.89,0.09492110833325368,Urban,Delivery,59,Female,12,10,30,0,62079.21102781366
GIG927,8151.0,114,4.75,0.12957570547779185,Urban,Ride-sharing,56,Male,10,11,27,1,60700.60105570784
GIG928,7372.3,107,4.55,0.23658674442481292,Urban,Ride-sharing,26,Female,10,12,31,0,62793.453299589455
GIG929,3630.96,123,4.98,0.19217102096163088,Rural,Delivery,50,Female,12,10,22,1,35929.506746015715
GIG930,9457.11,137,4.38,0.1010672725170469,Urban,Delivery,59,Female,9,9,24,1,70922.68677472857
GIG931,7937.280000000001,128,5.0,0.05865196522965729,Urban,Delivery,40,Female,9,10,38,0,65989.8121022662
GIG932,4665.6,108,4.35,0.17823358235789333,Rural,Ride-sharing,58,Male,11,10,33,1,52212.575905404236
GIG933,8078.185915149774,143,4.44,0.17782180971255987,Urban,Freelancer,57,Male,12,9,28,0,88745.62211934186
GIG934,6023.160000000001,117,4.77,0.17414510346192125,Urban,Delivery,55,Male,8,11,28,0,38921.73232567361
GIG935,7979.400000000001,124,4.33,0.40855118825526615,Urban,Delivery,38,Male,10,9,24,1,65594.57576198674
GIG936,9459.45,147,5.0,0.019308845868798087,Urban,Delivery,46,Female,8,12,27,0,81063.06975177911
GIG937,6496.0,112,4.9,0.15808759234843295,Semi-Urban,Ride-sharing,36,Male,10,12,29,0,58982.52391981095
GIG938,8954.4,123,4.35,0.09490694771501099,Urban,Ride-sharing,32,Male,8,10,32,2,74472.98705205701
GIG939,7300.8,117,4.9,0.05255273448902669,Urban,Ride-sharing,53,Male,8,12,24,0,65939.32423066787
GIG940,5880.6,121,4.52,0.2031654260413185,Semi-Urban,Delivery,49,Male,11,9,38,0,46226.57080592486
GIG941,5720.446156080825,113,5.0,0.13577634566486835,Urban,Freelancer,40,Male,8,11,31,0,55840.38979003443
GIG942,6284.070000000001,131,4.64,0.12567030740672264,Urban,Delivery,42,Male,11,12,34,0,52464.717629836836
GIG943,6188.13,129,4.71,0.0846648031755271,Urban,Delivery,42,Male,11,12,22,0,45109.29697865124
GIG944,6517.0,133,4.83,0.06695404643163395,Semi-Urban,Ride-sharing,52,Male,12,12,25,0,59006.679120750545
GIG945,5400.0,120,4.98,0.0872993096988003,Semi-Urban,Delivery,43,Male,10,11,33,0,45352.31107775951
GIG946,7759.7,127,4.98,0.045107316350596206,Urban,Ride-sharing,31,Female,10,10,30,0,57875.17014274403
GIG947,8075.34,119,4.79,0.02650343873280857,Urban,Delivery,26,Female,11,12,26,0,64502.24801660532
GIG948,6171.0,121,4.98,0.07158963384352242,Semi-Urban,Ride-sharing,58,Female,11,10,39,0,50767.44280171827
GIG949,8172.45,127,4.59,0.03378672953187622,Urban,Delivery,29,Male,8,11,23,1,65260.12106195217
GIG950,6465.463722801811,118,4.82,0.12310516783729403,Rural,Freelancer,50,Female,8,12,29,0,80061.69645333657
GIG951,7736.040000000001,116,4.85,0.015816456092717108,Urban,Delivery,59,Male,10,11,39,0,66699.92928766043
GIG952,4383.65989070334,129,5.0,0.06986372377272042,Rural,Freelancer,50,Female,9,12,35,0,45808.07171321652
GIG953,4268.160000000001,114,5.0,0.06347224758251102,Rural,Delivery,59,Male,9,10,33,0,33678.7090921446
GIG954,7107.75,135,4.74,0.0707674198018954,Urban,Delivery,50,Female,9,12,31,0,59248.480044047115
GIG955,6026.0,131,4.87,0.09875187006280671,Semi-Urban,Ride-sharing,55,Female,8,11,26,0,44930.287320945296
GIG956,7239.960000000001,119,4.91,0.14382993552398482,Urban,Delivery,58,Male,10,9,28,0,58427.547527861294
GIG957,5244.0,114,4.65,0.03298339824412789,Semi-Urban,Ride-sharing,55,Male,8,12,37,0,46306.08775931732
GIG958,7155.2,128,4.49,0.17331206322234932,Urban,Ride-sharing,47,Male,12,9,24,1,60144.936601721194
GIG959,7076.160000000001,108,4.96,0.13214874253098954,Urban,Delivery,27,Male,9,12,29,0,56536.479581904125
GIG960,6750.0,125,4.83,0.1171849225167107,Semi-Urban,Ride-sharing,50,Female,10,11,19,0,58077.76429963041
GIG961,5847.660000000001,119,4.66,0.04674336129245341,Urban,Delivery,29,Female,8,9,29,0,49135.62429687691
GIG962,9357.4,122,4.41,0.19242031786104655,Urban,Ride-sharing,26,Female,9,10,34,0,79656.6803829972
GIG963,5062.5,125,4.95,0.09553619932034874,Semi-Urban,Delivery,27,Male,10,11,32,0,45897.61758025085
GIG964,5720.0,104,4.37,0.15582319551579388,Semi-Urban,Ride-sharing,31,Male,12,9,35,0,43260.418227485905
GIG965,6537.7,107,5.0,0.014894124152395395,Urban,Ride-sharing,22,Female,12,9,41,0,54483.651193436875
GIG966,8002.8,114,4.45,0.14344448070096008,Urban,Ride-sharing,55,Female,8,10,44,0,64768.72755196649
GIG967,6651.632901309282,121,4.6,0.32667080574779533,Urban,Freelancer,56,Male,11,11,24,0,81852.55309788682
GIG968,6708.0,120,4.85,0.1471042489063894,Urban,Ride-sharing,32,Female,12,12,38,1,52978.47628954782
GIG969,8002.8,108,4.65,0.19949720554096456,Urban,Ride-sharing,47,Female,9,11,26,0,67004.64094007145
GIG970,5508.0,136,4.69,0.13501358107640107,Semi-Urban,Delivery,30,Female,11,11,25,0,38622.227744634976
GIG971,6346.08,113,4.55,0.10731392386724822,Urban,Delivery,47,Female,9,11,31,0,57420.357537448595
GIG972,5928.0,130,4.14,0.34303120894879763,Rural,Ride-sharing,38,Female,9,11,19,1,56469.44205075679
GIG973,7316.0,124,4.88,0.1428864238411602,Semi-Urban,Ride-sharing,26,Male,8,11,38,0,65737.77076781218
GIG974,7869.420000000001,114,4.7,0.04598781526375637,Urban,Delivery,27,Male,8,12,28,0,64688.47446237799
GIG975,7280.20101140965,111,4.82,0.2322691321888595,Urban,Freelancer,27,Male,9,11,26,0,80172.55398033805
GIG976,7755.0,141,4.51,0.08436285495257695,Semi-Urban,Ride-sharing,38,Male,12,12,34,0,59850.88938569174
GIG977,7300.8,120,5.0,0.06558670100221263,Urban,Delivery,47,Male,11,9,18,0,50755.123909440576
GIG978,5700.240000000001,116,4.94,0.03434332063207179,Urban,Delivery,30,Male,11,9,23,0,41364.49911992851
GIG979,7195.5,123,4.03,0.3207710326115189,Urban,Delivery,24,Male,12,9,30,0,60136.66233170904
GIG980,6949.8,132,5.0,0.03672397206824893,Urban,Delivery,49,Male,10,9,34,0,56390.35503835257
GIG981,7258.680000000001,132,4.61,0.27586515200340844,Urban,Delivery,29,Female,12,9,34,0,56621.98684752029
GIG982,5868.72,143,4.48,0.1596055111342822,Rural,Delivery,32,Male,10,10,45,2,63317.12743526483
GIG983,7976.8,118,4.55,0.0766999471161121,Urban,Ride-sharing,36,Female,12,11,22,0,53009.83698616639
GIG984,5967.0,117,5.0,0.05857580162845368,Semi-Urban,Ride-sharing,54,Female,11,9,31,0,50322.21035501218
GIG985,3555.2000000000003,101,5.0,0.11394774412628131,Rural,Ride-sharing,50,Male,12,10,31,0,37094.12058441746
GIG986,4059.2000000000003,118,4.88,0.09541895751218299,Rural,Ride-sharing,49,Male,8,10,30,0,32553.614035807073
GIG987,4243.2,104,5.0,0.0634950333439878,Rural,Ride-sharing,43,Male,12,12,24,0,37261.18966425051
GIG988,5607.360000000001,132,4.91,0.05867594750370387,Rural,Delivery,56,Female,10,10,29,0,50338.73152280646
GIG989,7144.0,152,5.0,0.09081046177834898,Semi-Urban,Ride-sharing,55,Male,10,10,21,0,64133.31246569067
GIG990,7930.0,122,4.62,0.21411502190081505,Urban,Ride-sharing,41,Male,8,10,30,0,60910.10459953686
GIG991,4569.6,136,4.78,0.22955482131732882,Rural,Ride-sharing,28,Female,12,10,26,0,40821.09745883999
GIG992,6360.0,159,4.86,0.028594966304092678,Semi-Urban,Ride-sharing,36,Female,10,11,31,0,54138.26861910228
GIG993,7043.400000000001,126,5.0,0.017291139651187358,Urban,Ride-sharing,23,Female,9,11,32,0,51792.40912278361
GIG994,6240.0,120,4.13,0.25069053463646174,Urban,Ride-sharing,41,Male,11,11,30,0,49741.21177813243
GIG995,3398.4,118,4.68,0.06060130557560469,Rural,Delivery,34,Male,10,10,36,1,28136.209174069998
GIG996,6309.900000000001,123,4.38,0.13454451578859597,Semi-Urban,Delivery,46,Female,11,10,25,1,60004.19920205124
GIG997,8312.2,139,4.33,0.0662129147229958,Urban,Ride-sharing,44,Male,12,9,33,1,72967.54606645835
GIG998,5062.5,125,4.83,0.08965308793287766,Semi-Urban,Delivery,29,Female,11,12,21,0,36444.199399287056
GIG999,3941.654649764428,105,5.0,0.05386721767791419,Rural,Freelancer,57,Male,8,12,30,0,43363.55502286347
GIG1000,4864.860000000001,99,4.73,0.05700574687876299,Urban,Delivery,59,Female,10,9,24,0,39707.05217769328
GIG1001,8115.120000000001,136,4.61,0.030484465837110137,Urban,Delivery,48,Male,9,11,31,0,60122.298325835334
GIG1002,9771.84,144,4.27,0.01375169671418516,Urban,Delivery,23,Female,11,9,26,2,78559.59713476479
GIG1003,6628.05,103,4.83,0.06709199058942579,Urban,Delivery,36,Male,11,10,33,0,49948.840844448794
GIG1004,6138.747873741047,104,4.7,0.12307108130689404,Semi-Urban,Freelancer,35,Male,12,9,30,0,59702.082415215555
GIG1005,6213.87,113,5.0,0.06435572439246288,Urban,Delivery,22,Female,11,12,40,0,49376.42253163781
GIG1006,6728.0,116,4.96,0.10497448178900283,Semi-Urban,Ride-sharing,57,Female,12,10,17,0,56480.38795048405
GIG1007,5847.660000000001,119,5.0,0.1335537864994284,Urban,Delivery,56,Female,10,12,26,1,51641.92065950047
GIG1008,4884.8,142,4.69,0.1377234857427775,Rural,Ride-sharing,33,Male,8,11,44,0,44947.66248031131
GIG1009,6721.0,110,4.88,0.08536412424165116,Urban,Ride-sharing,37,Female,9,9,25,0,55739.86922696223
GIG1010,4890.672572744274,112,4.76,0.045578229569763686,Semi-Urban,Freelancer,32,Female,12,11,28,1,54296.643152266086
GIG1011,6898.320000000001,134,4.81,0.05972676269210313,Urban,Delivery,53,Male,9,11,30,0,51613.82162225651
GIG1012,6921.72,116,4.5,0.10495300119820357,Urban,Delivery,35,Male,8,10,37,1,58176.6537041412
GIG1013,5227.2,121,4.58,0.10263544670215982,Semi-Urban,Delivery,35,Female,8,12,29,0,34385.25719980878
GIG1014,8845.2,126,4.51,0.26448640437201654,Urban,Ride-sharing,28,Male,12,12,26,0,70125.72491565753
GIG1015,3760.0,94,4.8,0.16672953369018123,Rural,Ride-sharing,35,Male,8,12,28,0,40439.3335028966
GIG1016,6520.8,114,4.71,0.041008065256970365,Urban,Ride-sharing,46,Male,11,10,40,0,49936.47441260139
GIG1017,6650.28,116,5.0,0.06775712040776168,Urban,Delivery,33,Male,10,11,21,0,54133.91183810032
GIG1018,6563.7,102,5.0,0.04089986896941509,Urban,Delivery,40,Male,8,10,36,0,50919.94520450178
GIG1019,6936.93,121,4.62,0.21983535490649317,Urban,Delivery,49,Female,9,11,26,0,58913.98575201247
GIG1020,4715.625558612757,99,5.0,0.0977260812133812,Urban,Freelancer,23,Male,8,9,34,0,50585.98067716166
GIG1021,5145.6,134,4.84,0.032215604844672896,Rural,Ride-sharing,41,Male,8,12,32,0,52274.92505201262
GIG1022,6763.900000000001,121,5.0,0.061094228726572844,Urban,Ride-sharing,32,Male,10,10,39,0,59550.901266342764
GIG1023,8753.94,129,4.91,0.10520866707028628,Urban,Delivery,31,Male,10,12,35,0,60452.17486845776
GIG1024,6722.8204887868815,120,4.42,0.1758344831873766,Urban,Freelancer,45,Male,9,9,33,2,66508.61711342131
GIG1025,6489.990000000001,129,4.53,0.1154269274196789,Urban,Delivery,32,Male,8,10,28,0,44349.03872340772
GIG1026,7139.34,113,4.64,0.2158949959468221,Urban,Delivery,24,Male,11,12,33,0,61325.48883613015
GIG1027,6398.6,107,5.0,0.07186217416522697,Urban,Ride-sharing,40,Male,9,12,34,0,56975.909729969135
GIG1028,7787.081624132515,117,4.49,0.16541839012443663,Urban,Freelancer,55,Female,10,9,19,2,89720.43412847651
GIG1029,6879.6,140,4.8,0.18678857533592194,Urban,Delivery,28,Female,9,10,38,0,58734.91483372042
GIG1030,6262.091275424147,145,4.98,0.10901904418998272,Semi-Urban,Freelancer,32,Male,11,10,34,0,67862.07235086567
GIG1031,6384.0,112,5.0,0.08509132267800176,Semi-Urban,Ride-sharing,20,Male,8,12,21,0,51854.86874498368
GIG1032,7491.795706053106,122,4.44,0.2743782026590335,Urban,Freelancer,33,Female,12,11,30,0,73453.43747973397
GIG1033,4186.08,114,5.0,0.031093855288437923,Rural,Delivery,48,Male,10,11,32,0,45693.49531947071
GIG1034,6000.0,120,5.0,0.0696627647614135,Semi-Urban,Ride-sharing,45,Female,9,11,28,0,54392.185112098545
GIG1035,8353.800000000001,126,4.52,0.09587454797498371,Urban,Ride-sharing,53,Male,12,10,28,0,67935.60427015364
GIG1036,8114.028384944524,134,4.88,0.12487039169609258,Urban,Freelancer,36,Male,11,9,22,0,83264.00574933327
GIG1037,7378.8,132,4.45,0.2787753842957396,Urban,Ride-sharing,57,Male,9,10,31,1,47655.823554399234
GIG1038,5018.400000000001,123,4.96,0.16360082253374936,Rural,Ride-sharing,33,Female,10,10,26,0,48064.69923733425
GIG1039,8226.4,113,4.02,0.3442128529434737,Urban,Ride-sharing,36,Male,11,9,36,0,58873.188413861026
GIG1040,4674.0,114,4.8,0.041163027235304794,Semi-Urban,Ride-sharing,51,Male,9,9,27,0,38720.41673837648
GIG1041,6026.400000000001,124,4.67,0.10753113709034633,Semi-Urban,Delivery,21,Male,11,12,38,0,43466.80527711913
GIG1042,4664.0,110,4.09,0.4630891428255752,Rural,Ride-sharing,37,Female,8,9,35,0,43612.298039733716
GIG1043,4662.0,111,4.51,0.3771112048188364,Semi-Urban,Ride-sharing,24,Male,8,11,29,0,45234.77689414604
GIG1044,6230.400000000001,132,4.95,0.04025888279349147,Rural,Ride-sharing,21,Male,10,11,31,0,59149.54091612379
GIG1045,4272.48,129,4.94,0.11647943958721381,Rural,Delivery,37,Male,11,10,22,0,45576.65809299811
GIG1046,6985.0,127,4.67,0.2168555556298083,Semi-Urban,Ride-sharing,20,Male,10,10,30,1,59775.14768989857
GIG1047,10225.472951243826,114,4.39,0.21142425845255058,Urban,Freelancer,44,Female,12,9,27,0,105449.31059518598
GIG1048,5974.0,103,4.69,0.05819928756013967,Semi-Urban,Ride-sharing,31,Female,10,10,38,0,55748.076454411465
GIG1049,5933.178723346671,117,4.63,0.12056291608834362,Semi-Urban,Freelancer,38,Male,9,9,22,0,54499.43493417784
GIG1050,5340.6,129,4.6,0.04346789459147588,Semi-Urban,Delivery,23,Male,8,9,29,0,45745.03829689278
GIG1051,4569.6,112,5.0,0.03581847428115692,Rural,Ride-sharing,25,Male,12,11,29,0,42989.45736836251
GIG1052,8087.688905304787,114,4.91,0.1339571867519362,Urban,Freelancer,36,Female,12,12,19,0,84243.57834653786
GIG1053,5796.0,115,4.67,0.0998863831763558,Semi-Urban,Delivery,34,Male,9,11,28,0,47310.79401710769
GIG1054,5437.8,114,4.79,0.13495436460042992,Semi-Urban,Delivery,30,Female,8,12,23,0,33885.2137960404
GIG1055,6531.3,123,4.62,0.09024657954505123,Semi-Urban,Delivery,38,Female,8,11,37,0,56686.94481229873
GIG1056,4325.608681576081,131,4.37,0.12343273889178052,Semi-Urban,Freelancer,40,Female,9,11,29,0,56359.81257661664
GIG1057,7943.0,130,4.74,0.032840716123057744,Urban,Ride-sharing,30,Male,12,9,35,0,59120.43900032915
GIG1058,3749.7600000000007,124,4.93,0.024160509055233884,Rural,Delivery,23,Female,9,10,18,0,30334.052140005384
GIG1059,10658.617439002886,132,4.71,0.15258950055150292,Urban,Freelancer,55,Female,11,9,31,0,107992.11637101948
GIG1060,6177.6,132,4.78,0.10596244597782527,Urban,Delivery,27,Female,12,12,33,0,43259.27408196138
GIG1061,5220.0,116,4.96,0.15388735890917427,Semi-Urban,Delivery,52,Female,9,10,27,1,47193.794885132826
GIG1062,5247.900000000001,119,4.87,0.1674713034400623,Semi-Urban,Delivery,52,Male,10,10,25,0,42646.62309566539
GIG1063,6541.835252157758,129,4.83,0.090234701251408,Urban,Freelancer,49,Male,10,9,35,0,64280.96596304111
GIG1064,7945.869819114317,116,4.97,0.054501864900434724,Urban,Freelancer,53,Male,11,12,32,0,79930.32581090971
GIG1065,4842.72,114,4.75,0.0422078248743426,Rural,Delivery,50,Female,9,10,41,0,47460.185466017945
GIG1066,4672.8,110,5.0,0.018911137292579653,Rural,Delivery,57,Male,12,11,32,0,46116.773994966126
GIG1067,6099.6,102,4.46,0.18283827701275893,Urban,Ride-sharing,21,Male,10,9,36,0,50080.53630519765
GIG1068,6145.9922340803805,112,4.72,0.133610564615873,Rural,Freelancer,20,Male,12,10,33,0,84303.93415041607
GIG1069,7866.0,138,4.75,0.0270931672592029,Semi-Urban,Ride-sharing,27,Female,10,10,32,0,61674.546719017206
GIG1070,7736.040000000001,114,4.9,0.10215880420272211,Urban,Delivery,32,Male,12,11,26,0,62836.559774374495
GIG1071,7476.3,142,4.73,0.2214040662312077,Urban,Delivery,44,Male,10,12,29,1,54463.180068022215
GIG1072,3729.7425975984265,112,5.0,0.02627422127868187,Rural,Freelancer,30,Male,9,11,31,0,53754.25251516554
GIG1073,4951.4400000000005,92,4.86,0.055578518251767545,Urban,Delivery,53,Female,10,10,28,0,39191.818249023665
GIG1074,6048.900000000001,143,4.73,0.11851937416546979,Semi-Urban,Delivery,38,Female,9,11,27,0,44083.126343102645
GIG1075,6706.293552048854,136,4.46,0.17315570480447745,Semi-Urban,Freelancer,38,Male,9,12,37,1,72175.85484682827
GIG1076,4633.0,113,4.73,0.06555922855206518,Semi-Urban,Ride-sharing,27,Female,8,9,21,0,40138.70090855031
GIG1077,3870.7200000000003,112,4.7,0.03983223511468689,Rural,Delivery,35,Male,9,10,28,1,21128.626539698213
GIG1078,7371.0,126,4.59,0.11086863446165539,Urban,Ride-sharing,27,Female,12,11,30,0,55586.45572754918
GIG1079,7967.026540647242,102,4.94,0.08500749494137197,Urban,Freelancer,33,Female,11,9,19,0,71657.47059836997
GIG1080,5883.106896850607,112,4.97,0.017797658369386606,Semi-Urban,Freelancer,35,Male,11,12,35,0,64472.430055001336
GIG1081,5435.9440846527805,121,5.0,0.01306109028607609,Semi-Urban,Freelancer,34,Male,11,12,32,1,57885.05426650555
GIG1082,6080.20507533949,90,4.66,0.028838334018978694,Semi-Urban,Freelancer,36,Male,10,12,33,0,60185.173766895874
GIG1083,7491.900000000001,113,4.77,0.05180688207416821,Urban,Ride-sharing,49,Male,8,12,29,0,60604.901479652915
GIG1084,6764.9400000000005,118,4.39,0.25842270985358484,Urban,Delivery,33,Male,12,11,28,2,51649.9626443156
GIG1085,9757.800000000001,139,4.56,0.12814258051608404,Urban,Ride-sharing,23,Female,9,12,28,0,78069.94699589109
GIG1086,5221.8357501449245,103,4.69,0.16846219149478073,Semi-Urban,Freelancer,56,Male,8,11,34,0,48333.987676442244
GIG1087,3974.4,115,4.26,0.2511015254495766,Rural,Delivery,28,Male,12,9,29,0,32821.17966805732
GIG1088,4620.0,110,4.84,0.1350148091327726,Semi-Urban,Ride-sharing,28,Male,10,10,31,0,38048.44152092459
GIG1089,6103.89,111,4.49,0.1298089125555864,Urban,Delivery,23,Male,12,10,36,0,64980.26563404764
GIG1090,5699.200000000001,137,4.63,0.1634796638226029,Rural,Ride-sharing,47,Female,12,9,35,0,56726.49949292846
GIG1091,7332.0,120,4.53,0.14728886515615675,Urban,Ride-sharing,54,Male,12,11,32,0,51520.87769080964
GIG1092,8039.781285071104,120,4.33,0.23772193879287765,Semi-Urban,Freelancer,48,Female,10,9,38,1,92063.77292890687
GIG1093,5131.235233835866,122,5.0,0.04164387864884183,Urban,Freelancer,42,Male,11,10,29,0,46589.23168114346
GIG1094,4664.0,106,4.84,0.10736846806408705,Rural,Ride-sharing,56,Female,12,12,19,0,44858.764423127745
GIG1095,5054.400000000001,130,4.59,0.1778178765081615,Rural,Delivery,54,Male,12,10,28,0,52211.79484342158
GIG1096,5555.43692645254,125,4.89,0.03430539426758214,Urban,Freelancer,57,Male,10,12,26,0,55523.937355255934
GIG1097,6566.400000000001,152,4.59,0.12086891500237389,Semi-Urban,Delivery,41,Male,12,9,34,0,54795.76795563186
